Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,serotype,isolation_source,BioSample Accession
SRR29953228,WGS,146.35,228912785,PRJNA1102327,SAMN42762632,Viral,76273608,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443359,USA,North America,USA,Cattle,NextSeq 2000,24-019886-002,24-019886-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:59,2024-04-20T18:12:00Z,1,24-019886-002,SRP503016,H5N1,milk,SRS22100247
SRR29953229,WGS,147.32,234140355,PRJNA1102327,SAMN42762631,Viral,78694173,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443358,USA,North America,USA,Cattle,NextSeq 2000,24-019886-001,24-019886-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:59,2024-04-20T18:12:00Z,1,24-019886-001,SRP503016,H5N1,milk,SRS22100248
SRR29953230,WGS,147.18,301295258,PRJNA1102327,SAMN42762630,Viral,100792480,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443357,USA,North America,USA,Chicken,NextSeq 2000,24-019884-002,24-019884-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:59,2024-04-20T18:12:00Z,1,24-019884-002,SRP503016,H5N1,cloacal swab,SRS22100244
SRR29953231,WGS,147.34,237035913,PRJNA1102327,SAMN42762629,Viral,79673680,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443356,USA,North America,USA,Chicken,NextSeq 2000,24-019884-001,24-019884-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:59,2024-04-20T18:12:00Z,1,24-019884-001,SRP503016,H5N1,Oropharyngeal Swab,SRS22100246
SRR29953232,WGS,146.9,211968701,PRJNA1102327,SAMN42762584,Viral,73413975,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443355,USA,North America,USA,Cattle,NextSeq 2000,24-019381-005,24-019381-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:58,2024-04-20T18:12:00Z,1,24-019381-005,SRP503016,H5N1,milk,SRS22100245
SRR29953233,WGS,147.8,243229814,PRJNA1102327,SAMN42762628,Viral,81491458,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443354,USA,North America,USA,Cattle,NextSeq 2000,24-019883-002,24-019883-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:58,2024-04-20T18:12:00Z,1,24-019883-002,SRP503016,H5N1,milk,SRS22100243
SRR29953234,WGS,147.95,217752051,PRJNA1102327,SAMN42762627,Viral,72349389,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443353,USA,North America,USA,Cattle,NextSeq 2000,24-019883-001,24-019883-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:58,2024-04-20T18:12:00Z,1,24-019883-001,SRP503016,H5N1,milk,SRS22100241
SRR29953235,WGS,147.11,230136555,PRJNA1102327,SAMN42762626,Viral,77497924,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443352,USA,North America,USA,Cattle,NextSeq 2000,24-019780-003,24-019780-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:58,2024-04-20T18:12:00Z,1,24-019780-003,SRP503016,H5N1,milk,SRS22100242
SRR29953236,WGS,147.58,269932480,PRJNA1102327,SAMN42762625,Viral,90050173,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443351,USA,North America,USA,Cattle,NextSeq 2000,24-019780-002,24-019780-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:58,2024-04-20T18:12:00Z,1,24-019780-002,SRP503016,H5N1,milk,SRS22100238
SRR29953237,WGS,147.24,222164473,PRJNA1102327,SAMN42762624,Viral,74580357,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443350,USA,North America,USA,Cattle,NextSeq 2000,24-019780-001,24-019780-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:58,2024-04-20T18:12:00Z,1,24-019780-001,SRP503016,H5N1,milk,SRS22100240
SRR29953238,WGS,148.0,240933950,PRJNA1102327,SAMN42762623,Viral,80295249,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443349,USA,North America,USA,Cattle,NextSeq 2000,24-019695-001,24-019695-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:58,2024-04-20T18:12:00Z,1,24-019695-001,SRP503016,H5N1,milk,SRS22100239
SRR29953239,WGS,148.56,190495950,PRJNA1102327,SAMN42762622,Viral,64687122,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443348,USA,North America,USA,Cattle,NextSeq 2000,24-019694-003,24-019694-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:58,2024-04-20T18:12:00Z,1,24-019694-003,SRP503016,H5N1,milk,SRS22100237
SRR29953240,WGS,147.53,263954732,PRJNA1102327,SAMN42762621,Viral,88098106,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443347,USA,North America,USA,Cattle,NextSeq 2000,24-019694-002,24-019694-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:58,2024-04-20T18:12:00Z,1,24-019694-002,SRP503016,H5N1,milk,SRS22100236
SRR29953241,WGS,147.5,267041897,PRJNA1102327,SAMN42762620,Viral,89596424,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443346,USA,North America,USA,Cattle,NextSeq 2000,24-019694-001,24-019694-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:58,2024-04-20T18:12:00Z,1,24-019694-001,SRP503016,H5N1,milk,SRS22100232
SRR29953242,WGS,147.53,247385723,PRJNA1102327,SAMN42762619,Viral,83903004,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443345,USA,North America,USA,Cattle,NextSeq 2000,24-019693-010,24-019693-010-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:58,2024-04-20T18:12:00Z,1,24-019693-010,SRP503016,H5N1,milk,SRS22100235
SRR29953243,WGS,147.04,190872607,PRJNA1102327,SAMN42762583,Viral,65730450,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443344,USA,North America,USA,Cattle,NextSeq 2000,24-019381-004,24-019381-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:58,2024-04-20T18:12:00Z,1,24-019381-004,SRP503016,H5N1,milk,SRS22100233
SRR29953244,WGS,146.93,249950731,PRJNA1102327,SAMN42762618,Viral,84112320,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443343,USA,North America,USA,Cattle,NextSeq 2000,24-019693-008,24-019693-008-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:57,2024-04-20T18:12:00Z,1,24-019693-008,SRP503016,H5N1,milk,SRS22100234
SRR29953245,WGS,146.94,202194000,PRJNA1102327,SAMN42762617,Viral,69813706,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443342,USA,North America,USA,Cattle,NextSeq 2000,24-019693-007,24-019693-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:57,2024-04-20T18:12:00Z,1,24-019693-007,SRP503016,H5N1,milk,SRS22100231
SRR29953246,WGS,147.13,217778812,PRJNA1102327,SAMN42762616,Viral,75490044,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443341,USA,North America,USA,Cattle,NextSeq 2000,24-019693-006,24-019693-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:57,2024-04-20T18:12:00Z,1,24-019693-006,SRP503016,H5N1,milk,SRS22100230
SRR29953247,WGS,147.08,160682156,PRJNA1102327,SAMN42762615,Viral,55666235,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443340,USA,North America,USA,Cattle,NextSeq 2000,24-019693-005,24-019693-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:57,2024-04-20T18:12:00Z,1,24-019693-005,SRP503016,H5N1,milk,SRS22100227
SRR29953248,WGS,145.93,138002975,PRJNA1102327,SAMN42762614,Viral,46321329,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443339,USA,North America,USA,Cattle,NextSeq 2000,24-019693-004,24-019693-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:57,2024-04-20T18:12:00Z,1,24-019693-004,SRP503016,H5N1,milk,SRS22100228
SRR29953249,WGS,147.27,270577367,PRJNA1102327,SAMN42762613,Viral,92547634,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443338,USA,North America,USA,Cattle,NextSeq 2000,24-019691-014,24-019691-014-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:57,2024-04-20T18:12:00Z,1,24-019691-014,SRP503016,H5N1,milk,SRS22100229
SRR29953250,WGS,147.98,178121945,PRJNA1102327,SAMN42762612,Viral,61506147,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443337,USA,North America,USA,Cattle,NextSeq 2000,24-019691-013,24-019691-013-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:57,2024-04-20T18:12:00Z,1,24-019691-013,SRP503016,H5N1,milk,SRS22100226
SRR29953251,WGS,148.1,188973222,PRJNA1102327,SAMN42762611,Viral,65344621,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443336,USA,North America,USA,Cattle,NextSeq 2000,24-019691-012,24-019691-012-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:57,2024-04-20T18:12:00Z,1,24-019691-012,SRP503016,H5N1,milk,SRS22100225
SRR29953252,WGS,147.25,579862028,PRJNA1102327,SAMN42762610,Viral,200154327,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443335,USA,North America,USA,Cattle,NextSeq 2000,24-019691-011,24-019691-011-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:57,2024-04-20T18:12:00Z,1,24-019691-011,SRP503016,H5N1,milk,SRS22100223
SRR29953253,WGS,147.28,267648345,PRJNA1102327,SAMN42762609,Viral,92158268,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443334,USA,North America,USA,Cattle,NextSeq 2000,24-019691-010,24-019691-010-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:57,2024-04-20T18:12:00Z,1,24-019691-010,SRP503016,H5N1,milk,SRS22100224
SRR29953254,WGS,146.78,201281598,PRJNA1102327,SAMN42762582,Viral,69482593,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443333,USA,North America,USA,Cattle,NextSeq 2000,24-019381-003,24-019381-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:57,2024-04-20T18:12:00Z,1,24-019381-003,SRP503016,H5N1,milk,SRS22100221
SRR29953255,WGS,147.51,289012179,PRJNA1102327,SAMN42762608,Viral,98834611,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443332,USA,North America,USA,Cattle,NextSeq 2000,24-019691-009,24-019691-009-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:56,2024-04-20T18:12:00Z,1,24-019691-009,SRP503016,H5N1,milk,SRS22100222
SRR29953256,WGS,147.6,230898009,PRJNA1102327,SAMN42762607,Viral,77014250,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443331,USA,North America,USA,Cattle,NextSeq 2000,24-019691-007,24-019691-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:56,2024-04-20T18:12:00Z,1,24-019691-007,SRP503016,H5N1,milk,SRS22100220
SRR29953257,WGS,147.8,208631514,PRJNA1102327,SAMN42762606,Viral,71923627,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443330,USA,North America,USA,Cattle,NextSeq 2000,24-019691-005,24-019691-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:56,2024-04-20T18:12:00Z,1,24-019691-005,SRP503016,H5N1,milk,SRS22100219
SRR29953258,WGS,147.92,207987110,PRJNA1102327,SAMN42762605,Viral,69935915,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443329,USA,North America,USA,Cattle,NextSeq 2000,24-019691-004,24-019691-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:56,2024-04-20T18:12:00Z,1,24-019691-004,SRP503016,H5N1,milk,SRS22100218
SRR29953259,WGS,147.62,191205752,PRJNA1102327,SAMN42762604,Viral,65859572,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443328,USA,North America,USA,Cattle,NextSeq 2000,24-019691-003,24-019691-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:56,2024-04-20T18:12:00Z,1,24-019691-003,SRP503016,H5N1,milk,SRS22100217
SRR29953260,WGS,146.25,232672145,PRJNA1102327,SAMN42762603,Viral,78054838,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443327,USA,North America,USA,Cattle,NextSeq 2000,24-019691-001,24-019691-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:56,2024-04-20T18:12:00Z,1,24-019691-001,SRP503016,H5N1,milk,SRS22100215
SRR29953261,WGS,147.15,279003970,PRJNA1102327,SAMN42762602,Viral,93139275,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443326,USA,North America,USA,Cattle,NextSeq 2000,24-019617-012,24-019617-012-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:56,2024-04-20T18:12:00Z,1,24-019617-012,SRP503016,H5N1,milk,SRS22100216
SRR29953262,WGS,147.58,250547744,PRJNA1102327,SAMN42762601,Viral,84218121,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443325,USA,North America,USA,Cattle,NextSeq 2000,24-019617-011,24-019617-011-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:56,2024-04-20T18:12:00Z,1,24-019617-011,SRP503016,H5N1,milk,SRS22100213
SRR29953263,WGS,147.54,229362481,PRJNA1102327,SAMN42762600,Viral,79174636,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443324,USA,North America,USA,Cattle,NextSeq 2000,24-019601-002,24-019601-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:56,2024-04-20T18:12:00Z,1,24-019601-002,SRP503016,H5N1,milk,SRS22100214
SRR29953264,WGS,147.63,241486178,PRJNA1102327,SAMN42762599,Viral,83431345,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443323,USA,North America,USA,Turkey,NextSeq 2000,24-019525-001,24-019525-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:56,2024-04-20T18:12:00Z,1,24-019525-001,SRP503016,H5N1,Oropharyngeal Swab,SRS22100211
SRR29953265,WGS,147.54,197087581,PRJNA1102327,SAMN42762581,Viral,67869917,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443322,USA,North America,USA,Cattle,NextSeq 2000,24-019381-002,24-019381-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:56,2024-04-20T18:12:00Z,1,24-019381-002,SRP503016,H5N1,milk,SRS22100209
SRR29953266,WGS,147.82,199047966,PRJNA1102327,SAMN42762598,Viral,69886569,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443321,USA,North America,USA,Turkey,NextSeq 2000,24-019524-003,24-019524-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:56,2024-04-20T18:12:00Z,1,24-019524-003,SRP503016,H5N1,Oropharyngeal Swab,SRS22100212
SRR29953267,WGS,146.69,181728115,PRJNA1102327,SAMN42762597,Viral,63063042,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443320,USA,North America,USA,Turkey,NextSeq 2000,24-019524-002,24-019524-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:55,2024-04-20T18:12:00Z,1,24-019524-002,SRP503016,H5N1,Oropharyngeal Swab,SRS22100208
SRR29953268,WGS,146.98,200540246,PRJNA1102327,SAMN42762596,Viral,69174960,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443319,USA,North America,USA,Turkey,NextSeq 2000,24-019524-001,24-019524-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:55,2024-04-20T18:12:00Z,1,24-019524-001,SRP503016,H5N1,Oropharyngeal Swab,SRS22100210
SRR29953269,WGS,147.29,303497663,PRJNA1102327,SAMN42762595,Viral,104709311,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443318,USA,North America,USA,Turkey,NextSeq 2000,24-019523-001,24-019523-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:55,2024-04-20T18:12:00Z,1,24-019523-001,SRP503016,H5N1,Oropharyngeal Swab,SRS22100206
SRR29953270,WGS,147.64,193087312,PRJNA1102327,SAMN42762594,Viral,66663701,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443317,USA,North America,USA,Cattle,NextSeq 2000,24-019480-002,24-019480-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:55,2024-04-20T18:12:00Z,1,24-019480-002,SRP503016,H5N1,milk,SRS22100204
SRR29953271,WGS,147.02,267542753,PRJNA1102327,SAMN42762593,Viral,92020614,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443316,USA,North America,USA,Cattle,NextSeq 2000,24-019480-001,24-019480-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:55,2024-04-20T18:12:00Z,1,24-019480-001,SRP503016,H5N1,milk,SRS22100207
SRR29953272,WGS,147.12,267398771,PRJNA1102327,SAMN42762592,Viral,91328804,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443315,USA,North America,USA,Cattle,NextSeq 2000,24-019478-001,24-019478-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:55,2024-04-20T18:12:00Z,1,24-019478-001,SRP503016,H5N1,milk,SRS22100203
SRR29953273,WGS,146.71,265707771,PRJNA1102327,SAMN42762591,Viral,91511593,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443314,USA,North America,USA,Cattle,NextSeq 2000,24-019476-001,24-019476-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:55,2024-04-20T18:12:00Z,1,24-019476-001,SRP503016,H5N1,milk,SRS22100205
SRR29953274,WGS,146.85,234171629,PRJNA1102327,SAMN42762590,Viral,80349613,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443313,USA,North America,USA,Cattle,NextSeq 2000,24-019475-002,24-019475-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:55,2024-04-20T18:12:00Z,1,24-019475-002,SRP503016,H5N1,milk,SRS22100199
SRR29953275,WGS,145.76,216003674,PRJNA1102327,SAMN42762589,Viral,72963809,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443312,USA,North America,USA,Cattle,NextSeq 2000,24-019382-007,24-019382-007-original-repeat2,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:55,2024-04-20T18:12:00Z,1,24-019382-007,SRP503016,H5N1,milk,SRS22100198
SRR29953276,WGS,147.79,251316720,PRJNA1102327,SAMN42762580,Viral,85274578,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443311,USA,North America,USA,Cattle,NextSeq 2000,24-019379-004,24-019379-004-original-repeat2,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:55,2024-04-20T18:12:00Z,1,24-019379-004,SRP503016,H5N1,milk,SRS22100197
SRR29953277,WGS,147.86,230785149,PRJNA1102327,SAMN42762579,Viral,77571494,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25443310,USA,North America,USA,Cattle,NextSeq 2000,24-016568-001,24-016568-001-original-repeat2,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-07-26 00:03:54,2024-04-20T18:12:00Z,1,24-016568-001,SRP503016,H5N1,milk,SRS22100196
SRR30090349,WGS,144.8,69327508,PRJNA1102327,SAMN42944632,Pathogen.cl,23574374,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25563848,USA,North America,USA,Cattle,NextSeq 2000,24-020284-005-original,24-020284-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-08-02 00:04:25,2024-04-20T18:12:00Z,1,24-020284-005-original,SRP503016,H5N1,milk,SRS22215939
SRR30090350,WGS,147.51,143088478,PRJNA1102327,SAMN42944631,Pathogen.cl,48556764,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25563847,USA,North America,USA,Cattle,NextSeq 2000,24-020284-004-original,24-020284-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-08-02 00:04:24,2024-04-20T18:12:00Z,1,24-020284-004-original,SRP503016,H5N1,milk,SRS22215938
SRR30090351,WGS,144.01,99947968,PRJNA1102327,SAMN42944630,Pathogen.cl,34005878,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25563846,USA,North America,USA,Cattle,NextSeq 2000,24-020284-002-original,24-020284-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-08-02 00:04:24,2024-04-20T18:12:00Z,1,24-020284-002-original,SRP503016,H5N1,milk,SRS22215937
SRR30090352,WGS,147.41,46654847,PRJNA1102327,SAMN42944688,Pathogen.cl,15539507,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25563845,USA,North America,USA,Cattle,NextSeq 2000,24-020941-002-original,24-020941-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-08-02 00:04:24,2024-04-20T18:12:00Z,1,24-020941-002-original,SRP503016,H5N1,milk,SRS22215936
SRR30090353,WGS,146.74,166927393,PRJNA1102327,SAMN42944629,Pathogen.cl,56312948,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX25563844,USA,North America,USA,Cattle,NextSeq 2000,24-020176-006-original,24-020176-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-08-02 00:04:24,2024-04-20T18:12:00Z,1,24-020176-006-original,SRP503016,H5N1,milk,SRS22215935
